Tweet,sentiment
"De regreso a casa... Me duele la garganta :( (@ Tony's Home in Santiago de Surco) https://t.co/fjAw6fXjpg
",-1
"Eso si el movil va medio muerto :( menos mal que el martes me lo arreglan
",-1
"@MilagrosPegorer la casa esaaaa te extrañaaaaaaaaaa :((((
",-1
"@brunxela que mala onda :( ahre..estafadas de navaja
",-1
"Se nos acabó la fiesta :( (@ Central de Autobuses in Tepotzotlán, MEX) https://t.co/Vm0mEfIXzY
",-1
"Ya empezó a llover! Ojalá no arruine mis planes! :(
",-1
"@joannasibeihiao ya lor :(
",-1
"Tenho que sair :( Hoy Gran Estreno De AMQLichita
",-1
":( pena infinita https://t.co/QhpxDbJWkg
",-1
"@AngelEqisde que mal no en invitaste :(.Sera para la otra
",-1
"JAJAJAJJAJAJAJAJAJAJJAJAJA :( https://t.co/XvbiyYYEor
",-1
"Espero no estar mal :(
",-1
":-( #ACLG sentido La Guaira. Cola Fuerte en Cementerio General Del Sur
",-1
"Que te ha pasado Mel.. Que poca exigencia, que poco juego, y que poca objetividad.. Mucho me has cambiao :(
",-1
"Aún no me acostumbro el tener los viernes libres... Ni tampoco a pararme a las 4 :(
",-1
"@LaraLuchi Ay basta Lariiiiiii, quiero que estés acá :(((((((((((((((((((((((((
",-1
"no tan cierto :( q farsa esta vaina http://t.co/iklmGXYbrE
",-1
"Se me fue el sueño la concha de la tia de Pablo :(
",-1
"Necesito ese Kit para hacer mas amena mi vida de chacal :( @Natalia_Tellez #RetoPMTelehit y #TelehitMusicPMKit..x180
",-1
"Otro dia sin saber de ella :(
",-1
"@MailenEsposito que lastima no poder bailarte un ratito enana :(
",-1
"Deberian hacer algo mas justo. Que todos al menos tengan una oportunidad. Q tanto nos quieren hacer sufrir???. :( :( :'( &lt;/3 @ClubMediaFest
",-1
"Estoy como en 8 grupos de wa y hablan a toda hora :(
",-1
"Y pues yo DEBERIA  de estar en el estadio :(
",-1
":-( ir a clases no debería ser tan trágico :-(
",-1
"Pobresito se murió el conejito juaquin :( pobresito
",-1
"En verdad tu eras quien ponía el cielo azul :(((((
",-1
"@Aquiconguaifai :33 y no te vuelvas a ir, o por lo menos avisa :(
",-1
"@MatyCornejo son baratos yo garpe 60 :(
",-1
"Creo que sí estoy loca. :(
",-1
"Vida hptaaaaaaaaaaa :(
",-1
"@XimeVanegas11 @radio_316 Jajaj y la canción prueba que fue antes de las 8 y lo subi antes d elas 8 jajaja este twitter está en mi contra :(
",-1
"Te acuerdas del VOS Y YO :(, cuando creciste tanto mi vida &lt;3 &lt;3 @p_lanzani
",-1
"— Joven, son $7.999.— *Le da $8.000*.— Gracias por su compra.— ¿Y mi peso?.— JAJAJAJAJAJAJAJA (._. ).— Es en serio :(.— (._. ).— ( ._.)
",-1
"Queréis ser mis amigas? :(
",-1
"En vez de darme sueño me da hambre :(
",-1
"@camilacabello97 Camila ámame no me ignores :( FOLLOW ME
",-1
"Dos años :(
",-1
"pro lucianita :(
",-1
"EXTRAÑO A LEON :(
",-1
"Es Mi Amigo Y No Quiero Que Sufra Por Una Boluda :(
",-1
"@SantiagoTambien  oye lo siento pero tenia que decirlo :(
",-1
"Me dí un golpe. :(
",-1
"Es que ahí está el detalle :( ya no lo tengo.
",-1
"@akpwendy Qué te pasó. :((
",-1
"Por culpa de ayer estoy hablando tan feo :(
",-1
"Me ignoras :( @camilacabello97 pues ahuevo soy latina y mala suerte siempre   ..#WorthItVMA ..#MTVHottest One Direction
",-1
"Hay muchas tareas Jueputa :( :(
",-1
"Ese momento cuando te das cuenta que las recompensas VIP está mejor que el de la edición de coleccionista :( http://t.co/l0vsAGVYHl
",-1
"Queria que venga a casa pero fue que valla ala pla :(
",-1
"Cansada de utilizar mascara! :(
",-1
"""No si me voy a acostar y dormí temprano"" patrañas acostada temprano si, pero durmiendo claramente no lo estoy :(( .Mañana a full 💪💪💪💪📖🌟🌠⭐💡🕙
",-1
"Putaaaa :( bueno ni modo! Que sigan trabajando, esto apenas empieza, #HalaMadrid
",-1
"Aiisss, tengo sueñecito :(
",-1
"Ya me comí un tamal de cuchara :(
",-1
"Extrañar lo que hacia cada mañana :(
",-1
"No quiero estudiar más inglés :(
",-1
"Sería perfecto hacer uno, pero  no tengo suficiente espacio en mi apto  :(   trataré de solucionar eso y hacemos uno espectacular 👌 🎉🎊🎈🎁🙈
",-1
"En Ark me amenazan cada dos por tres una tribu :(
",-1
"@Elphabaran @chriseduards69 @0_Aredhel_0 @BossugadoCM @Cely_Wonka @RikuMintBunny @TheAkichu @Artemischan8 no me funciona :(
",-1
"No sabía que tenías nueva cuenta. :( .Tú eres una negra rica y sabrosa. @shakisanz07
",-1
"Amanecí con una mega infección en los ojos. En el ojo derecho. Ya me puse gotitas.Y sí, se me hinchó :( http://t.co/InQlFw2NvS
",-1
"23 de agosto del 2015, y aunque el trabajo gano el día de hoy :-( Por lo menos le gane tiempo al tiempo y creo... http://t.co/pKSi9Rippl
",-1
"No tengo medicina para la semana :(
",-1
"Por que la vida es justa cuando no tiene que serlo? :(
",-1
"Porq lo hace??? .No va a responder :(
",-1
"Se me acabó la Mountain Dew :((
",-1
"@thomyy_casla siisis  y  te aviso que el tuyo murió :( pero compro otro💜
",-1
"@Ninfa_Del_Mar_ ya :( y yo un desgraciaito
",-1
"@LightningVictim Ay pollito, que me gusta el canario :(
",-1
"No se que hacer :(
",-1
"Estos Ojos quiero ya Los tengo Oscuros :( http://t.co/t4E6T6qbsR
",-1
"Cmo me duele esto es una mierda :( cuql feliz dia esto no es feliz :(
",-1
"@vyrongg Lo hacemos pero no la presumas becerro :(
",-1
"No jodas :(
",-1
"Me acostumbro a estar sin CEL esta bueno .. jaja no basta :(
",-1
"Ya no juego más números por que me golpean :( nojoda
",-1
"Que cansancio cargoooooo!  :(
",-1
"Alex me hecha toda la culpa ami :(
",-1
"Che, quiero salir y para el 6 faltan dos semanas :(
",-1
"Falleció Justin Wilson :( #Indycar
",-1
"Mi cuerpo lo que quiere es cerveza bien friiiiia, pero mañana entro a las 7:30 :(
",-1
"Porqué los fines de semana se pasan taaaaaan rápido :(
",-1
"@RonaldPadronG jajaja yo tampoco :( y me gusta
",-1
"Nosotras comiendo asado y en un toque ya tenemos que ir a jugar con maca :(
",-1
"@metricoymedio fue así :(
",-1
"@LeslieGranados5 cabrona me pusiste llorosos los ojos :( jaja que dia mas matado con 1 sorbete como para 5 personas JAJAJA
",-1
"Porqué nadie los quiere :( https://t.co/TTAKeVlWMM
",-1
"@magdamuul Así es en muchos casos :(
",-1
"Creo que esta será la última noche de descanso. Mañana de vuelta al estrés! :(
",-1
"@Vergaleria Vuelve ie ie que el dolor me mata :(
",-1
"¿Por que eres tan buchona? :(
",-1
"Solo puedo agarrar mi cel los domingos :(
",-1
"lu estaba re mal hoy, me daba una pena :(
",-1
"mañana grupo :(.la re paja
",-1
"Querer dormir y no poder hacerlo :( #Pensadera
",-1
"Mi bebe recién se fue :( me regalo  unas zapatillas re lindas :3
",-1
"@PaoAlarcn muchoooo! :(
",-1
"De todos los acentos, el único caso que no recuerdo cuando lleva es el de «aun». :(
",-1
"Ser nueva en algo es lo peor :(
",-1
"Es que ya hasta siento feo no verlo :(
",-1
"Envíenme que no tengo el nro de nadie :( jajajajajaja
",-1
"Rutina :( http://t.co/2Zii43bj9a
",-1
"Tarea de derecho, administacion y filosofia :(
",-1
"¿Es neta? El equipo azul ganó :( nooo  #MasterChefMX
",-1
"33- @TheBoxersOfZayn es tan goals y tan graciosa :(
",-1
"Hoy hace 14 dias :(
",-1
"Sheldon le iba a pedir matrimonio a Amy. Dios mío. :(((((((((((((
",-1
"@VerockMX y no me invitaste! :(
",-1
"jaja estatus Q!! ojala lo pueda mantener!! :O :( XD
",-1
"El último día no pudo se mejor! Nos vemos pronto... Los extrañaremos :(
",-1
"@maribel_alejand me gusta!, pero ya lo escogieron :(
",-1
"@Miimeaguirre toy metia en la wea :( sam
",-1
"no escriban gore en Google :(
",-1
"Ahora no puedo ver películas :(
",-1
"@Floowerland cuando no me manda DM el que me gusta :(
",-1
"RT @guayo44: Don Ricardo y el cóncord....Don Ricardo y su silla....Don Ricardo y su O2....Don Ricardo y su silla....Don Ricardo y.....:(
",-1
"@CynthiaLoaiiza yo tambienn bebe y siempre :((
",-1
"O sea o sea o sea te odio :( Jajajajajajj  https://t.co/rhuYAr5Adn
",-1
"Sigo sin poder asimilar que ya tengo clase mañana :(
",-1
"Todos Sufren X AmoR....Y Yo Sufro Xk' No Me Puedo .Acostumbrar Al Botón Naranja.. :( #GH3
",-1
"Puñeta y q madrugar mañana :-(
",-1
"Pinche Valoy nunca hace nada :(
",-1
"@la_maliinche &gt;:(  horrorosa
",-1
"@Miquelena_ :( Lo siento
",-1
"Tengo sed de fernet :(
",-1
"@hearthstone_es Es necesario seguir esperando? Nose creo que no, que lo podeis poner cuando queráis :(
",-1
"Qué canciones tan tristes maricas :(
",-1
"Pero doblada al español :( https://t.co/wAVfzD1UJe
",-1
"@OMARCHAPARRO que te hacen?:(
",-1
"@carlyspirit ¿No eres siempre lo primero? :(
",-1
"esta gripe, me tiene mal :((
",-1
"mañana arman los equipos estoy re ansiosa,pero tambien hay traspaso :(
",-1
"Extraño cuando era bien palida y tal :(.
",-1
"@Rubiu5 estas todo rico :(
",-1
"Ya mañana al cole :(((
",-1
"https://t.co/0jlBCSiJPA soy un chancho :(
",-1
"Si pudiera regresar el tiempo, no cambiaría nada. Sólo te abrazaría más fuerte.... :(
",-1
"Messi falló porque no le gusta que le regalen penales :(
",-1
"Me salió un pantallazo celeste con un "":("" hoy antes de prender el note. Windows debe estarme troleando por ser cumple del Windows 95 ¬¬
",-1
"@Frida_Gallegos Siiiiiiiiiii quiero :(
",-1
"perder una amiga es como perder un tesoro :(
",-1
"Extraño tanto a Agustin :(
",-1
"@Ginittoo Nooooo mal !!! Te acordas!??? Ahora tengo q dibujar las hojas :( jajaja no sabes lo q pensé en vos hoy.. hablamee !!!
",-1
"Estoy enamorada del yogy (ya no se llama teddy) pero me cae mal por que no lee gusta salirrr es bien timidoo el perrito :( lol
",-1
"me pregunto qué música escuchaba :( http://t.co/sr5XG0MPWK
",-1
"Me duelee el dedo :(
",-1
"Me caen mejor mis amigos de internet que los de verdad ay :(
",-1
"Ay amigas, no sé qué cara voy a poner mañana que la vuelva a ver. :(
",-1
"Porqué no soy de esos suertudos que se encuentran en la calle un billete de $200 y se lo gastan en chelas :(
",-1
"@yuracious bodo :( http://t.co/UmvrNhh2hf
",-1
"#EnUnConcierto de Paramore yo nunca estaré :'( quiero que regresen a México :(.Pon a Pierce The Veil y Paramore!.@claudiotelehit x19
",-1
"@jrascon_  jesike zoaz (vete) a freir esparraguilloak :(
",-1
"creo que extraño ir a la u :-(
",-1
"Aaaaaala puta sigo sin querer hacer todo lo que tengo que hacer :(
",-1
"@YerkoAvalos chuta lo borró porque salió oscuro :(.  Pero no faltará la ocasión en que nos volvamos a encontrar por allá. Abrazos
",-1
"Jajajaj le dije a mi mama si me prestaba su instagram para votar y me dijo que no &gt;:( #WorthItVMA
",-1
"Ese momento en que me doy cuenta que los del cucei regresaron de vacaciones y atascan el camión :(
",-1
"Mañana trabajo que triste es todo :-(
",-1
"Weon que onda el enjambre de temblores :s dos días ya :( #LaSerena #LiveNorteAlone
",-1
"Descompuuesto :(((
",-1
"@jesusgonzalezm2 se veu que jugar cuernos en es 3x3 no va pareixer bé. Noltros només volíem guanyar :(
",-1
"@gladis_rodas Vos olvidadora de tu geme :( ya ni me gritas nada forra
",-1
"@djmusso es la vrdd :-(
",-1
"@Fernando_MJS entonces la vaina es conmigo huye de mi, ves que todos si me abandonan ? :(
",-1
"#MeJodeMuchoEsoDe Que esté en ""línea"" y no me escriba :(
",-1
"Esto es una pesadilla! No por su regreso porque me lo perdí :( dios me odio!! #RAW The Dudley Boys Are Back!  https://t.co/HervXMeDmy
",-1
"Aunque en teoría los autos @Ford son buenos, el servicio de @FordQuitoMotors es pésimo. Tres meses esperando un repuesto para garantía. &gt;:(
",-1
"@NayeliDam JAJAJAJAJ, hazme mis rúbricas, anane, tengo de 7 materias. :(
",-1
"@S4DTEEN4GERS Hey, todo va a estar bien :( 💘💘
",-1
"@Doctormao @ELPAYOO si. Eso ya es una buena señal al menos :(
",-1
"Pregúntenme en ask :(
",-1
"Hace mucho tiempo no me daba un malestar como este :(
",-1
"Me encantan las matemáticas, pero esta pelotuda explica tan mal :(
",-1
"La odio, desperto mi hambruna :( lee @GabaLDR ""@ezrtrella: Toda la puta comida que Rt gabii me la quiero comer pa yaaa :'(""
",-1
"Vani te extraño :( #diauno
",-1
"Soy invisible... que genial wiii (ironia) -.- :/ :(
",-1
"Me mato sola :(
",-1
"ya quiero escucharlo cantar :(
",-1
"Aquí peleando con mi cama para poderme levantar :(
",-1
"ayee no esta :(
",-1
"@Camilaabele me olvide de ayudarte :((
",-1
"@BersGamer no lo hagas :(
",-1
"@edgarboulevard :( Soy muy enamoradizo.
",-1
"mi gata se dio la media vuelta dormida y se cayó ay pobre :(( estaba como a un metro de altura, pero se cayó arriba de una mesa jajaja
",-1
"@Lanry1484 :( solo dime si es culpa de benitez
",-1
"@Carmelitta29  aparte ni en visto me dejas :(
",-1
"Kena despertate por favor :(
",-1
"esas que le firrrrrrrrrrrrman &gt;:( &gt;:( bife .
",-1
"Tan rápido lunes :(
",-1
"No, no no no. Asi noo!!! Yo quiero ir con un novioo. La unica re solari ahi :(
",-1
"Nunca entenderé porqué no me fui a vivir en la playa :( http://t.co/rd2hnG4iQr
",-1
"¿qué es #FearTWD y por qué no lo tengo en mi cable? :(
",-1
"@yaki2k Ojalá no sea grave, pero me preocupa mucho. Tengo miedo. :(
",-1
"El Padre Pedro Dclerq murió hoy en horas de la tarde. Él fue el fundador de las CEBES :-( #QDDG Mi padre trabajó con él en los años 70's :(
",-1
"@Escarolilla 75. Eres tan tan tan tan bonita, que de verdad jo :( y me gustaría verte prontito.
",-1
"Daniela no me cree que todo esto me hace sentir mal :(
",-1
"En otras noticias. El equipo del  profe Osorio va perdiendo otra vez :(
",-1
"RT https://t.co/40truLc1ko cherry_bomb_mcg: Extraño mi pijama de notas musicales :(
",-1
"@UnSpamParaTii aws :( JAJAJAJAJAJAJAJAJ
",-1
"Exteaño Cam4 :(
",-1
"Me voy a dormir ! En un rato a laburar ! Primer día y de mal humor voy a ie :(
",-1
"Los mosquitos me atacan :(
",-1
"Estúpido dolor! :(
",-1
"@FernandJAndrad @keylaCanoV @AleRAlvz a nosotras no nos dices de ir por un DQ porque no somos camarones :(
",-1
"Quiero capítulos nuevos de Steven Universe ya :(
",-1
"@francomolina222 que te pasa ? :(
",-1
"@rialceci como que no :(, acaso no saben quien sos?
",-1
"Que triste ver a Jujuy así :( @Lanataenel13 @PPT_oficial
",-1
"No garganta nooo :(
",-1
"@vHakii Pero olvidarle, se suicidó :(
",-1
"quiero gomitassssss :(
",-1
"~Y sí, estoy jodida desde que intento meterme con alguien y sólo le comparo con usted :(
",-1
"Perdí la cuenta de cuantas veces me han dicho sí a esa pregunta :(
",-1
"Amo los globos :(🎈😍 https://t.co/DglScuQWt7
",-1
"@eugalder Afirmativo :( Y solo voy a ir tres horas
",-1
"@ejespino16 saquette :(
",-1
"@_brunaelista No te quiero mas,rompiste mi heart :( te voy a remplazar
",-1
"te amo tanto :( http://t.co/Pr9AZcT3ys
",-1
"@Grrracci yo cuando lo vendieron a la juve :(
",-1
"@Joseegrimaldi chau, ya no te quiero mas :(
",-1
"exijo q alguien me pase la pagina para ver ted 2 :(( jajaja
",-1
"llevo 11 horas de 16 en el trabajo... :O :O :O..muero de sueño y aun me faltan 5 largas horas :( ..#QuieroMiCama #MueroDeSueño
",-1
"Me quede dormida y tengo que terminar el trabajo de lengua :(
",-1
"Todo el día comiendo estuve :( :( :(
",-1
"@ValenPradeS CUANTO FALTA PARA EL MIÉRCOLES???🙏🏼 Tenes que venir con nosotras? :(
",-1
"26, me pareces intrigante y hubiera querido conocerte ese día :(
",-1
"No se que me pasa me muero de hambre durante horas y cuando como me lleno de dos mordiscos... :(
",-1
"Extraño al bonito de Pepe :(
",-1
"es muy lindo :((((( http://t.co/v6g6j9VBRI
",-1
"@NoMemesFutbol no me digas eso porque mañana entro a la prepa a las 7 a.m :(
",-1
"Como me gusta ese pendejo :( Osh... *Like inmediato a su nueva profile pic porque pinche sed*
",-1
"estoy tan aburrido :(
",-1
"Qué tienes, Camila. :(
",-1
"@alfredoboca cuándo es tu cita? seguro ese día tuiteas que estás muriendo jeje tk :(
",-1
"@dieganga por ser  vía de banco?  o cómo  es?  :(
",-1
"Pobres Colombianos en la frontera, ya no pueden transportar contrabando :(
",-1
"Dios mio hoy es lunes :(
",-1
"#NuncaMePasoEsoDe que alguien me llame a la madrugada Borracho. :(
",-1
"@Ankaria si, eso parece :(
",-1
"No entiendo nada :(
",-1
"@iSkramz No estés trazao jefe. Sólo era para que no te rayaras :(
",-1
"@ZeusSantorini alguien es tan amable de explicarmelo? Porfah :(
",-1
"Lo malo de tener mal el hombro esq no puedo dormir en mi pose favorita :((
",-1
"Alguien? :( #MTVHottest Justin Bieber
",-1
"Le tengo q sacar el cel a mi hermano para entrar a tw que mierda :(
",-1
"@ultraviolada el otro dia te stalkee y vi eso ay demasiadas buenas memorias no te puedo dejar ir hermano canceriano :-(
",-1
"Me esta matando esto de no saber que estudiar , devuelta estoy confundida !!! :(
",-1
"Gasto mas en gasolina que en comida :(
",-1
"@Rubiu5 podrías mandar un vídeo diciendo Saludos a la alianza celeste egipcia del liceo sagrados corazones de San Javier por faaa :(
",-1
"AJAJAJA fua devuélvanme a mi hermana :(
",-1
"@AlexH_Official ay es que soy ""re-bipolar"" 😢 ahora estoy triste :( hahaha okno
",-1
"Me colgo :(
",-1
"2428 te sigo hace años en la epoca de gore y humor negro, tuvimos la oportunidad de conocernos en persona y mira por flojo no paso :(
",-1
"@silverstino Sii es seca! Pero debe pasar frío en la calle :(
",-1
"@_Cinthhya Ya no podre ver destardes :( .solo la repeticion 😭
",-1
"Que hdp no me puse el agua. :(
",-1
"@SabySoria por que vivis en san cris :(
",-1
"mera beba es BRIAN :/ no te dañes mira mi cuenta :( https://t.co/WMrit8G4O6
",-1
"Este salon esta lleno de moscos :-(
",-1
"Siempre la cago, siempre :(
",-1
"Tengo 3 años esperando a que @NetflixLAT meta Tokyo Ghoul a su lista de animes que aun es super pequeña :(
",-1
"Me ha gustado un vídeo de @YouTube de @screamau (http://t.co/7KKfjfZyKY - ME RAPARON :().
",-1
"@MarlenesKa1 el Tea party nunca ha muerto :(
",-1
"@hotelcalif0rnia por que?:( .Bueno, se puede decir que bien, respirando jajaja
",-1
"Muy de.malas con las lesiones :( @FCBarcelona_es ahora busquets
",-1
"@_______Sou lo tengo muy dentro del corazoncito :(
",-1
"@RichiDiavolo me cuesta mucho dormir, aunque tenga sueño no duermo hasta estar agotado :(
",-1
"la chabona esta parece que tirara 2 tweets por año,no tiene gracia asi :(
",-1
"@eltedium Vaaaale. :(
",-1
"Yo asta me robe un carlin jajajja y no pude ir estan a 2 horas de mi pueblo  mucha suerte mi xulo @renegarciajr1 :( http://t.co/fkXKQooRwA
",-1
"¿Alguien me presta un arma? :(
",-1
"@EdicsonAR JAJAJAJAJAJAJA idiota. :(
",-1
"@Cuevash_ Jajajajajajaja oye tengo sentimientos :((( jajajajaja me harás llorar :(
",-1
"Otro domingo sin recibir la llamada del señor Aguilera..:(
",-1
"0414 mira me tatuo tu icon en la frente :( me gusta tu cuenta
",-1
"@matthunter123 prometiste que me ibas a srguir :(
",-1
"@missmeif @mandarinadas @oiganaestas @MauroBuenoR me levanté a un tipo borracha y como que le di mi número y vean :( http://t.co/SMzQmOFt1C
",-1
"#NuncaMePasoEsoDe sentirme más robada maldito rcn como va a dejar lady a la mitad es que no tiene corazoncito @_ELBRAYAN_ @Juxi20Ximena :( .
",-1
"Hola @TwitterEspanol no me puedo conectar desde su app para android :(
",-1
"Ya no me enviaron más :(
",-1
"Quiero volver a entreno :(
",-1
"@Mariela1D98 hey! Como hiciste para que Harry te siguiera? :-(
",-1
"@athila @Arturado @AndreHG_ Andreina no les pares yo te hago el coro en la radio de deportes pa q seas narradora :(
",-1
"@CarolinaMilay @Kerzay_prz @RuthsyPao @_GenaG te dije que le voy a coger odio, salio tu papá dijo que andabas con tu mamá :( y ya no encamen
",-1
"Harta de extrañarte y acordarme de ti con todo :(((((
",-1
"Mi vieja se volvió a dormir temprano :(.
",-1
"@ElCuloDeSamu enserio? Donde lo han dicho? :(
",-1
"@Angie_Diaz28 JAJAJAJA te odio, te odio mucho :(
",-1
"Necesito fuerzas :( .Mi orgulloso se va.
",-1
"Extrañarte como nunca mi niño :( Ángel de Jesus ❤👣
",-1
"Lindo findee lindo domingo pero yaa a dormir otra vezzz y mañana arrancaaa la mala vidaaaa #Facultaaadd :(
",-1
"@albergiaconi JAJAJAJAJA siempre tan fisuraaa. FELIZ CUMPLEAÑOS NEGRA SUCIA!!!!!! Te re extrañoooo :(( y tkm ♥♥♥
",-1
"@Gabiiisolis Tos y mocos :( anoche casi me muero ahogada
",-1
"@sopitas Yo siempre creí en la pata de la grulla :(
",-1
"Quiero mi ceviche de dia domingo :(
",-1
"@fregandaa Dices venganza y no los regalas. :(
",-1
"the sazón filter :(  https://t.co/3wxwsUihfd
",-1
"Super cansada :(
",-1
"No quiero pensar en nada :( -.
",-1
"Odio que la carita triste a veces no salga bien en waa :(
",-1
"yo lo queria a pitu pero sabia que si el verde tenia a matt y bru,el rojo a paio solo,pitu iba al rojo :( ahre
",-1
"Me duele el brazo :(
",-1
"Chips fuego con jocoque :(
",-1
"Ojalaaa sea un golpe nada mas :(
",-1
"Estoy pobre, triste y sola. Haay :(
",-1
"Jajajaja si era mi amiga Luisa y también tuya y como a veces iba pens... — Jajajaja pues no, nunca lo supe :( vavaa http://t.co/UtNbeug8Vw
",-1
"@aalarys eso es no? :(
",-1
"@Chipyasd curioso. Igual esta no es mia :( jaja
",-1
"@PerverseBeast sueñaaaaaaa :(
",-1
"@LuuMorenoVargas JAJAJAJAAJAJ súper mala suerte :(
",-1
"Lo Quiero y no lejos de mi :(
",-1
"En la única foto que salí bien fue en la ecografia de los 6 meses :(
",-1
"mañana es mi primer día de clases bye :(
",-1
"Creo que nadie quiere DMs de Liam :(
",-1
"Estoy enamorada de un niño de 4 años :(
",-1
"@angelinaa712 mayo llega ya :(
",-1
"A nadie le falta Dios... EXCEPTO A MI :(
",-1
"Lejos de ti :( ..;(
",-1
":( 'auch MIIIIERDA
",-1
"Era un buen domingo hasta este momento :( http://t.co/utdNzzoDEH
",-1
"@expatodelagente estoy media lenta hoy, así que aun sigo intentando entenderlo :( (quizá es súper obvio jajaja)
",-1
"Ya se fue en invierno en mi pueblo. Empiezan las temperaturas desde 27C durante esta semana. :(
",-1
"@bsb_belieber y yo jope  :( y con vosotras mejor que mejor... QUIERO VOLVER
",-1
"@kkalienskk jajjajaa puedes tomar suplementos :(
",-1
"Lo es, yo quedé igual. :(( https://t.co/nrcjey1eNZ
",-1
"Tendría que estar aca acostado conmigo pero nose que hace en la casa :(
",-1
"@david_bonilla @ydarias Espectacular! Me va a pasar como con Código Da Vinci, libro flipante, se pone de moda, sale la peli, adiós magia :(
",-1
"Que mal me siento,estoy re enferma :(
",-1
"@Desertsound aquí hay que pagárselo entero :(
",-1
"@Pauvottero ya me cambiaste????? :(
",-1
"@mariianaoh  hey, que pasa aquí.   &gt;:(
",-1
"@MonicaMM04 esas cosas no se te pueden olvidar tía :-((((
",-1
"vale verga :(
",-1
"No me gusta ser la que inicie las conversaciones :( SorryNotSorry
",-1
"Madeling😞 — ¿Ideay? ¿Qué te pasó?:((( http://t.co/5pRFehAFrh
",-1
"@valenferrari03 no sos la misma de antes :(
",-1
"Alguien de Telmex que cheque mi internet, está super lento :(
",-1
"Quiero machos :(
",-1
"@ImXobs btw sorry por no poder ir ayer a tu fiesta, tenia la boda de un primo :( espero la hayas pasado fino &lt;3
",-1
"No quiero leer maaaaas :-(
",-1
"@TrafficAirColom triste que Panamá va a terminar superando a El Dorado :(
",-1
"Quiero que me crezca el pelo y muuuucho :(
",-1
"Necesito masajitoooo, :( dos.
",-1
"@AxxeLOL ay, amigo. :(
",-1
"Algo mas va a pasar? :(
",-1
"Ver mal a una amiga, me parte el alma :(
",-1
"@bcrp_ HAHAHAHA no me acuerdo cómo nos conocimos :((
",-1
"Ojalá Jesucristo se apiade de mi alma y haga que prenda mi celular :(
",-1
"Que tanto se puede extrañar a alguien? :(
",-1
"momento triste de la noche... :(
",-1
"@pablofenty_ vas a trabajar toda tu vida recogiendo caca de perro :(
",-1
"Tarda 3 años para contestarme y yo me duermooooooooooo :(
",-1
"La regueeeee :(
",-1
"Cualquier lesionados en el colo :(
",-1
"Me van a putear amigos :(
",-1
"me duelee el pie la puta madre!!! :(
",-1
"Esto llevo de tarea y eso que comence a las ocho :( http://t.co/UcHGSV0vK0
",-1
"Me he fallado a mi mismo, hoy no he merendado :(
",-1
"Era ""de la nostalgia"" que hueva :(
",-1
"que horror :(( ay lloro :'(( #MTVHottes Justin Bieber
",-1
"@valeemontoya se echó a perder :(
",-1
"Hasta ahora no se como me chocará irme :(
",-1
"No vas a volver ? Prometo amarte todo lo que puedo :(
",-1
"@LuisCancinos No lo hará :(((((
",-1
"Necesito ese Kit para hacer mas amena mi vida de chacal :( @Natalia_Tellez #RetoPMTelehit y #TelehitMusicPMKit..x151
",-1
"La op :((
",-1
"Lo que me temia,  x andar trabajando se me olvido el juego de rayados anoche y empato :( jajajaja
",-1
"Es lo que siempre digo pero es difícil que a alguien le guste Nujabes y el jazz mucho jazz :( https://t.co/iIHu1VrCF8
",-1
"Dios, porque no me mandaste un cuello más resistente ? 😭😢 XQUE :(
",-1
"#MiPrimerDiaDeEscuela No encontré mis zapatos :(
",-1
"@Abiicabrera01 No estes mal amiga, ya va a volver(? :(
",-1
"ya no juegues mas por favor _:(
",-1
"Que obstinación :(
",-1
"@MGabbyCC lo sabia :((( yo no puedo porque ipad y me da miedillo
",-1
"Exijo chocon uh :(
",-1
"Voy a vivir solita en Argentina :((.
",-1
"Mi celular ya murio :(.Hablenme soy super chida y traigo cotorreo :p
",-1
"Igual no lo tendré entonces vale verga :((((((((
",-1
"hola, no quiero ir a la u :(
",-1
"@elcomercio @TVmas_ECpe Estoy triste quería seguir viendo a @olindacastaneda bailar :(.
",-1
"@bysTaXx Pobre :(  Por donde yo vivo las temperaturas están dando un respiro, y voy a aprovecharlo! xP
",-1
"@mrobaina @yomvi vaya… :-(((
",-1
"Quiero ver toda la S03 de Breaking Bad :(
",-1
"Voy a ver la película de El Payaso del Mal. Obviamente ya compre un pamper para la noche y me aliste para no dormir en unos cinco días. :(
",-1
"@AgustiinRiosC9  ahora que sos verde me vas a seguir?a que tenia que ver no? :(
",-1
"Que decirles me acorde de el :( http://t.co/he1I500LM6
",-1
"me dejaron solaaa :(((
",-1
"@Aileeeeeeeeeeen Siiiii :( Ailuu Me doy en Cuentaaa Peroo Tengo algo que decirteee .
",-1
"@GlandiosamenteG A mi también, :( ven vamos por pizza
",-1
"Onda la que me probe en la casa no era tan grande :(
",-1
"Pero no la tengo agregada, sube tu una :( — Pero no las tengo fren http://t.co/nxAoe6hiWQ
",-1
"@rubenferreras aún no ha habido suerte? :( ánimo, algo saldrà, aunque sea de camarero para salir del paso (?)
",-1
"Es que yo no se usted que tiene :(, pero asi tal cual, ME ENCANTA.
",-1
"¿Quien Lo entiende? :(((
",-1
"No aguanto más a mi garganta :(
",-1
"Sorry no habrá vídeo hoy ni de pronto mañana porque tengo muchas cosas que hacer :(
",-1
"@Carinaaa88 te defiendo? ♥♥ :(
",-1
